,Insider Own,Shs Outstand,Perf Week,Market Cap,Insider Trans,Shs Float,Perf Month,Income,Inst Own,Short Float,Perf Quarter,Sales,EPS this Y,Inst Trans,Perf Half Y,ROA,Perf Year,ROE,Perf YTD,EPS past 5Y,ROI,52W High,Gross Margin,52W Low,Sales Q/Q,Oper. Margin,EPS Q/Q,Profit Margin,Payout,SMA20,SMA50,SMA200,Change,EPS next Y,EPS next 5Y,Avg Volume,Sales past 5Y,Dividend %
TWI,0.049,60600000000.0,0.0426,207030000000.0,0.0,57350000000.0,0.5590999999999999,-75000000000.0,0.696,0.0537,1.3655000000000002,1280000000.0,0.155,-0.11199999999999999,0.9712999999999999,-0.068,0.1433,-0.36,-0.0525,0.191,-0.037000000000000005,-0.1446,0.076,2.2666999999999997,-0.268,-0.027000000000000003,0.295,-0.059000000000000004,,0.2466,0.5903,0.6138,0.0269,0.9009999999999999,0.25,,-0.052000000000000005,0.0058
AP,0.048,12740000000.0,-0.0537,40320000000.0,0.042699999999999995,7730000000.0,-0.18719999999999998,6300000000.0,0.57,0.0602,-0.0276,353700000000.0,0.727,-0.0527,0.634,0.006,-0.2075,0.055,0.053200000000000004,-0.526,-0.109,-0.2956,0.204,0.634,-0.27,0.017,2.344,0.008,0.0,-0.0836,-0.0132,0.0379,-0.0276,0.847,,,0.078,
DVAX,0.003,109510000000.0,0.08380000000000001,593500000000.0,2.7386,97740000000.0,-0.16329999999999997,-137700000000.0,0.741,0.1757,-0.1691,34700000000.0,0.151,0.2266,0.8986,-0.47100000000000003,0.2341,-4.684,-0.0507,0.08900000000000001,-0.721,-0.5635,0.519,2.0166999999999997,-0.675,,0.193,,,-0.037200000000000004,-0.26839999999999997,-0.053399999999999996,-0.037200000000000004,0.42,,5980000000.0,0.261,
BB,0.11199999999999999,557840000000.0,0.0232,2750000000.0,0.0002,548130000000.0,0.0167,-753000000000.0,0.5660000000000001,0.0446,-0.0395,999000000000.0,-2.819,-0.0003,0.4379,-0.201,-0.358,-0.315,-0.243,0.138,-0.049,-0.3639,0.7340000000000001,0.8,-0.166,-0.759,,-0.754,,-0.024,0.0007000000000000001,-0.0338,0.0275,0.8873000000000001,,3740000000.0,-0.20800000000000002,
EGLE,0.017,71950000000.0,0.2737,1790000000.0,0.0069,31780000000.0,0.29350000000000004,-39800000000.0,0.809,0.1609,0.3404,277400000000.0,-2.736,-0.0791,0.7777,-0.039,-0.2546,-0.083,-0.2773,0.746,0.008,-0.3181,0.36,1.6175,-0.17300000000000001,-0.038,-2.392,-0.14300000000000002,,0.2846,0.36060000000000003,0.23170000000000002,0.1794,1.625,,,0.136,
CPST,0.04,11020000000.0,0.095,46980000000.0,0.0,10650000000.0,-0.2509,-18200000000.0,0.077,0.013500000000000002,0.7008,63900000000.0,-0.085,-0.086,2.5169,-0.24,-0.2018,-1.179,0.35619999999999996,0.325,-0.41,-0.30829999999999996,0.149,3.15,-0.26,-0.204,0.777,-0.285,,-0.04769999999999999,-0.0202,0.43829999999999997,-0.0189,0.193,0.25,,-0.098,
OPHC,0.2666,2950000000.0,0.0837,7800000000.0,0.0,1650000000.0,-0.0478,-1200000000.0,0.0008,0.0051,-0.3,5900000000.0,-2.085,-0.46649999999999997,-0.0848,-0.008,-0.2382,-0.162,-0.065,-0.183,0.33299999999999996,-0.5204,,0.5417000000000001,0.33299999999999996,0.63,0.485,-0.201,,0.028900000000000002,0.0421,-0.0195,0.0928,,,,-0.008,
EZPW,0.003,55070000000.0,-0.0058,291790000000.0,0.0242,49130000000.0,-0.0582,-45600000000.0,0.973,0.1585,-0.1487,870300000000.0,-0.9279999999999999,0.0345,0.349,-0.038,-0.2904,-0.064,-0.24050000000000002,-0.215,0.025,-0.3782,0.552,0.5191,0.038,-0.017,-2.639,-0.053,,-0.042199999999999994,-0.0756,-0.0553,0.0058,1.2063,0.05,,0.026000000000000002,
GHL,0.015,18890000000.0,0.0359,234050000000.0,1.2838,13960000000.0,0.0857,16500000000.0,0.6940000000000001,0.0672,0.22390000000000002,308600000000.0,-0.6809999999999999,-0.0362,0.2663,0.035,-0.09609999999999999,0.684,-0.2734,-0.20600000000000002,0.095,-0.4623,0.9690000000000001,0.7047,-0.14800000000000002,0.158,-0.493,0.054000000000000006,0.42700000000000005,0.0613,0.08070000000000001,-0.0008,0.0073,3.59,,,0.018000000000000002,0.0161
GEOS,0.015,13550000000.0,0.0032,85200000000.0,0.1358,13070000000.0,-0.09480000000000001,-6700000000.0,0.7190000000000001,0.0116,-0.17579999999999998,95300000000.0,0.992,-0.1572,0.2778,-0.085,-0.5827,-0.09699999999999999,-0.6297,-0.149,-0.008,-0.6484000000000001,0.303,0.3471,-0.009000000000000001,-0.14400000000000002,0.384,-0.175,,-0.0361,-0.1115,-0.3348,-0.019,,0.37,,-0.166,
NNA,0.7120000000000001,15890000000.0,0.0654,67230000000.00001,0.0,9790000000.0,-0.15710000000000002,-18100000000.0,0.045,0.0072,0.0233,354500000000.0,0.434,-0.13140000000000002,0.47159999999999996,-0.012,-0.3785,-0.057999999999999996,-0.4824,-0.44799999999999995,0.03,-0.6181,0.9,1.1053,0.915,0.324,2.57,-0.051,,-0.09449999999999999,-0.076,-0.1716,0.0233,-0.4926,-0.01,,0.011000000000000001,0.2727
UEPS,0.001,55980000000.0,0.0128,189790000000.0,-0.9833,52340000000.0,-0.0565,-235300000000.0,0.45299999999999996,0.0091,-0.0394,176500000000.0,-5.632999999999999,0.0689,0.08929999999999999,-0.062,-0.0917,-0.13,-0.1478,-0.41,-0.322,-0.2876,0.273,0.1741,-0.003,-0.136,0.131,-0.222,,-0.0163,-0.0155,-0.084,0.0226,0.0,0.15,,-0.091,
CTL,0.006,1080000000.0,0.042699999999999995,11960000000.0,0.0,991490000000.0,0.0092,1220000000.0,0.794,0.1159,0.0837,21600000000.0,-2.194,-0.0013,0.0891,0.019,-0.1406,0.09,-0.1673,-0.413,-0.067,-0.281,0.556,0.348,-0.034,0.17,0.006999999999999999,0.055999999999999994,0.884,0.0063,0.0508,-0.0223,0.0,0.003,0.015,11370000000.0,0.044000000000000004,0.0909
TEF,0.055999999999999994,5190000000.0,-0.0315,19920000000.0,0.0,4650000000.0,-0.1338,-113400000000.0,0.009000000000000001,0.0004,-0.2439,54350000000.0,-0.706,-0.0031,-0.1565,-0.001,-0.48090000000000005,-0.006,-0.4482,-0.205,0.047,-0.5228,0.856,0.025699999999999997,-0.14800000000000002,0.07,-0.386,-0.002,,-0.0645,-0.1317,-0.2838,-0.0315,0.0767,0.17800000000000002,1370000000.0,0.022000000000000002,0.1192
NTWK,0.129,11750000000.0,0.0806,35750000000.0,0.0187,10280000000.0,-0.032799999999999996,3300000000.0,0.302,0.0038,0.0461,60100000000.0,0.92,0.0027,0.2266,0.037000000000000005,-0.44020000000000004,0.055999999999999994,-0.2625,0.204,0.08800000000000001,-0.5426,0.478,0.475,-0.21100000000000002,0.013999999999999999,-0.215,0.054000000000000006,0.0,0.012,-0.0036,-0.0572,0.0,,0.28,,0.133,
CVE,0.001,1230000000.0,0.0292,5170000000.0,0.0,1020000000.0,-0.1489,-1313100000000.0,0.731,0.0197,-0.0662,11920000000.0,1.7519999999999998,0.0052,1.5482,-0.05,-0.5761999999999999,-0.094,-0.5832999999999999,0.127,0.08800000000000001,-0.5979,0.551,2.0,-0.612,-0.076,-1.1320000000000001,-0.11,,-0.0707,-0.09970000000000001,-0.2493,-0.0163,0.621,-0.0713,5060000000.0,0.005,
SWN,0.003,541080000000.00006,0.047,1530000000.0,0.0,537890000000.0,-0.1343,-2268000000000.0,0.9159999999999999,0.1343,-0.1091,2380000000.0,0.777,-0.0584,0.1779,-0.392,0.2069,-1.0190000000000001,0.0124,-0.08900000000000001,0.126,-0.3718,0.5660000000000001,1.3113,-0.385,-0.91,-7.352,-0.9520000000000001,,-0.0642,-0.0898,0.0233,0.0166,1.5700999999999998,,16090000000.0,-0.055,
RRC,0.015,239470000000.0,0.1308,1970000000.0,0.0066,230480000000.0,-0.1199,-1833700000000.0,,0.17129999999999998,0.24280000000000002,1980000000.0,0.024,-0.0862,1.5508000000000002,-0.257,0.6695,-0.648,0.6041,-0.308,-0.311,-0.1697,0.821,3.8323,-0.7390000000000001,,-2.316,-0.927,,0.0384,0.0605,0.5059,0.013000000000000001,66.0,0.212,7140000000.0,0.05,
MGI,0.017,77800000000.0,0.031,191360000000.0,0.0,55050000000.0,-0.1206,-44600000000.0,0.35100000000000003,0.037599999999999995,-0.1101,1220000000.0,-1.1159999999999999,0.31620000000000004,1.0203,-0.011000000000000001,-0.386,0.10400000000000001,0.4238,-0.225,0.134,-0.4401,0.501,1.6,-0.136,0.053,0.856,-0.038,,-0.011699999999999999,-0.0689,0.2241,-0.032400000000000005,1.8657,,1870000000.0,-0.037000000000000005,
SJT,0.01,46610000000.0,0.07139999999999999,128360000000.00002,0.0,44190000000.0,-0.0625,5300000000.0,0.14800000000000002,0.0049,0.08650000000000001,7000000000.0,-0.55,0.0060999999999999995,0.5254,0.797,0.1204,0.9840000000000001,0.063,-0.33,1.4709999999999999,-0.20350000000000001,,0.9423999999999999,-0.889,0.7559999999999999,-0.927,0.755,1.0,-0.0104,0.0526,0.09759999999999999,-0.0018,,,,-0.306,0.04190000000000001
CBIO,0.005,22060000000.0,0.0593,108500000000.0,0.0,18090000000.0,-0.0974,-47600000000.0,0.6829999999999999,0.0788,-0.23370000000000002,18000000000.0,-0.715,0.2663,0.2455,-0.449,-0.1775,-0.535,-0.2922,0.557,,-0.46090000000000003,0.655,0.4052,,,0.161,,,-0.020499999999999997,-0.0895,-0.18760000000000002,-0.0040999999999999995,-0.151,,,,
ABIO,0.005699999999999999,1790000000.0,0.1435,30770000000.0,0.0,,-0.08960000000000001,-5000000000.0,0.086,,-0.2547,,0.598,1.4579,0.9923000000000001,-0.5329999999999999,-0.09759999999999999,-0.606,-0.0929,0.413,,-0.7645000000000001,,1.3438999999999999,,,0.361,,,0.0263,-0.1441,-0.0315,0.0217,,,,,
TNP,0.33299999999999996,19120000000.0,0.0292,161130000000.0,0.0,12560000000.0,0.005699999999999999,-18000000000.0,0.25,0.0426,-0.2372,629300000000.0,0.7929999999999999,-0.187,0.022799999999999997,-0.006,-0.3926,-0.013000000000000001,-0.5918,-0.245,0.028999999999999998,-0.6269,0.48700000000000004,0.0877,0.217,0.179,8.845,-0.028999999999999998,,0.0129,-0.004699999999999999,-0.34340000000000004,-0.0254,0.0341,0.1,,0.036000000000000004,0.056799999999999996
CLF,0.018000000000000002,399100000000.0,0.1431,2790000000.0,0.0,392970000000.0,0.0842,-21100000000.0,0.6890000000000001,0.2298,0.24109999999999998,2540000000.0,-0.6970000000000001,0.0072,1.1787,-0.004,-0.1217,-0.036000000000000004,-0.1726,-0.32,0.159,-0.22949999999999998,0.067,1.6425999999999998,0.47,0.019,-1.548,-0.009000000000000001,2.151,0.0842,0.15039999999999998,0.16620000000000001,0.0404,6.667000000000001,-0.0274,9290000000.0,-0.1,0.0345
SNOA,0.003,2020000000.0,0.1142,16270000000.0,0.0,2000000000.0,-0.0888,-3600000000.0,0.102,0.0171,0.2173,21500000000.0,0.8440000000000001,0.07139999999999999,0.5895,-0.162,0.3145,-0.257,0.8119,0.446,-0.738,-0.5969,0.41600000000000004,1.3724,0.659,-0.21899999999999997,-0.9440000000000001,-0.124,,0.07339999999999999,0.0331,0.3274,0.056100000000000004,,,,0.064,
SBLK,0.198,95800000000.0,0.0708,681000000000.0,0.0,82460000000.0,0.011399999999999999,-12100000000.0,0.569,0.0254,-0.027999999999999997,804100000000.0,-1.229,-0.0518,0.26739999999999997,-0.005,-0.3002,-0.011000000000000001,-0.39799999999999996,0.29600000000000004,0.022000000000000002,-0.4119,0.413,0.8420000000000001,-0.034,0.087,1.5,-0.02,,0.0475,0.052300000000000006,-0.035699999999999996,0.0194,5.0506,,,0.41,0.0281
GLRE,0.034,35780000000.0,0.0058,247270000000.0,-0.0202,25620000000.0,-0.0255,-65500000000.0,0.541,0.0516,0.0253,417300000000.0,0.9890000000000001,-0.0986,0.2464,-0.049,-0.3497,-0.142,-0.3195,-0.153,-0.016,-0.389,,0.376,-0.162,-0.17,-1.004,-0.157,,-0.0291,-0.0152,-0.1003,0.0044,4.0,0.1,,0.022000000000000002,
ACH,,680910000000.0,0.0034999999999999996,6770000000.0,,429490000000.0,-0.1409,-10200000000.0,0.013000000000000001,0.0001,0.165,26230000000.0,0.081,-0.0012,0.1816,0.002,-0.3024,0.008,-0.3337,0.152,0.037000000000000005,-0.3616,0.057999999999999996,0.2587,0.062,0.036000000000000004,-0.955,0.002,0.0,-0.0574,-0.10060000000000001,-0.081,-0.0017000000000000001,,,,0.06,
USEG,0.49420000000000003,1400000000.0,0.087,6850000000.0,0.0,600000000.0,-0.15109999999999998,-4900000000.0,0.023,0.0558,-0.179,4300000000.0,0.35200000000000004,0.7023,0.992,-0.38799999999999996,-0.1361,-0.657,0.6556000000000001,-0.183,-0.048,-0.4764,0.41700000000000004,1.0488,-0.895,-0.867,,,,-0.0215,-0.0755,0.0799,0.0341,,0.25,,-0.273,
NNVC,0.1497,6520000000.0,0.08839999999999999,45600000000.0,0.0,6400000000.0,-0.1631,-13800000000.0,0.235,0.0771,-0.34700000000000003,,0.111,0.30219999999999997,-0.30820000000000003,-1.033,0.2314,-1.32,0.7171,0.151,,-0.7755,,2.3902,,,-1.085,,,0.0085,-0.226,-0.3042,-0.0092,,,1500000000.0,,
BCS,0.12,4320000000.0,-0.0438,22660000000.0,0.0,3940000000.0,-0.11460000000000001,1390000000.0,0.02,0.0016,-0.1115,,0.532,0.012,0.2519,,-0.32530000000000003,,-0.4727,0.479,0.027000000000000003,-0.5088,,0.4721,-0.086,,-0.669,,,-0.0924,-0.10800000000000001,-0.2293,-0.032799999999999996,3.9651,-0.006,3020000000.0,0.017,0.029500000000000002
SPH,0.004,62350000000.0,0.054900000000000004,872670000000.0,-0.0235,61340000000.0,0.058899999999999994,50900000000.0,0.361,0.0095,-0.14029999999999998,1110000000.0,-0.111,-0.034300000000000004,0.2158,0.024,-0.4105,0.11699999999999999,-0.3579,-0.067,0.091,-0.42619999999999997,0.654,0.6238,-0.034,0.11800000000000001,0.466,0.046,2.944,0.0684,0.0424,-0.1478,0.0181,0.38130000000000003,0.04,,-0.081,0.0855
CEL,0.484,149230000000.0,0.1812,590400000000.0,0.0,78260000000.0,0.0216,-42400000000.0,0.1653,0.0007000000000000001,-0.0026,1050000000.0,-0.5670000000000001,,0.562,-0.021,0.7809,-0.08,0.2,-0.177,0.008,-0.15810000000000002,0.263,1.1,-0.071,0.001,-0.023,-0.04,,0.0691,0.0121,0.10460000000000001,-0.0053,,0.061,,-0.040999999999999995,
FVE,0.005,31460000000.0,0.0,170510000000.0,0.0,10510000000.0,-0.0385,-5200000000.0,0.335,0.048600000000000004,0.2938,1290000000.0,0.732,0.0634,1.1564,-0.009000000000000001,0.048,-0.033,0.41240000000000004,0.247,-0.159,-0.1616,0.495,1.4601,-0.198,0.013999999999999999,-0.883,-0.004,0.0,-0.0044,0.0928,0.2572,0.0077,,0.1425,,0.013000000000000001,
CRK,0.013000000000000001,208900000000.0,0.0919,1210000000.0,-0.7597,71090000000.0,-0.17579999999999998,9200000000.0,0.175,0.0558,0.0919,919100000000.0,2.391,,0.1013,0.002,-0.4632,0.006,-0.3791,0.156,0.051,-0.49310000000000004,0.722,0.26170000000000004,0.401,0.20199999999999999,-2.421,0.01,0.0,-0.0547,-0.0643,-0.1352,0.038599999999999995,3.4,0.2,2009999999.9999998,0.067,
ICL,0.5081,1280000000.0,0.0499,4580000000.0,0.0,690680000000.0,-0.0554,,0.1009,0.001,0.08810000000000001,4950000000.0,-0.43200000000000005,,0.1153,,-0.26940000000000003,,-0.2526,-0.039,,-0.2883,,0.3358,-0.156,,,,,-0.0225,0.0321,-0.022400000000000003,-0.005600000000000001,0.33299999999999996,0.039,,,0.030699999999999998
PRTK,0.037000000000000005,43630000000.0,0.1757,300380000000.0,-0.022099999999999998,41320000000.0,0.4736,-110700000000.0,0.508,0.0902,0.37939999999999996,30100000000.0,-0.102,0.13419999999999999,1.3149000000000002,-0.45899999999999996,0.5205,2.225,0.66,0.129,-0.524,-0.0045000000000000005,0.787,1.676,3.65,,0.484,,,0.3403,0.40630000000000005,0.5867,0.0245,0.607,,,0.307,
GSL,0.79,17710000000.0,0.08470000000000001,106200000000.0,0.0,10550000000.0,0.0594,22600000000.0,0.428,0.0012,0.3002,275800000000.0,1.228,-0.0965,0.9,0.017,-0.2351,0.057,-0.33299999999999996,0.154,0.086,-0.3632,0.611,1.2567,0.132,0.382,0.843,0.08199999999999999,0.0,0.055099999999999996,0.1753,0.0553,0.08869999999999999,0.5,0.12,,0.135,
ITUB,0.521,9760000000.0,-0.0385,41290000000.0,0.0,5300000000.0,-0.0253,3570000000.0,0.228,0.0021,-0.1936,26090000000.0,0.087,-0.0154,-0.0297,0.011000000000000001,-0.48,0.14400000000000002,-0.5277000000000001,0.13,0.063,-0.5405,,0.2212,-0.028999999999999998,0.179,-0.736,0.13699999999999998,9.266,-0.044199999999999996,-0.1047,-0.26,-0.0599,0.22469999999999998,0.09300000000000001,28230000000.0,0.032,0.0401
RBBN,0.19,144480000000.0,0.048799999999999996,610370000000.0,0.0004,116400000000.0,-0.0821,-190100000000.0,0.664,0.0218,-0.04,667200000000.0,-0.604,0.030899999999999997,0.9512,-0.163,-0.2792,-0.344,0.3532,-0.287,-0.231,-0.2926,0.56,1.1513,0.44799999999999995,-0.26,-1.128,-0.285,,-0.0089,-0.0231,0.1848,-0.048799999999999996,0.4746,0.12,,0.13699999999999998,
RELV,0.30670000000000003,1750000000.0,-0.0453,5340000000.0,0.0,1190000000.0,-0.06509999999999999,-200000000.0,0.083,0.0036,-0.1607,35600000000.0,0.753,-0.040999999999999995,-0.0277,-0.013000000000000001,-0.24760000000000001,-0.019,-0.18350000000000002,-0.215,-0.08900000000000001,-0.5922999999999999,0.40700000000000003,0.21539999999999998,-0.036000000000000004,-0.004,0.48700000000000004,-0.006,,-0.029900000000000003,-0.1085,-0.1261,-0.0706,,0.204,,-0.094,
SNCR,0.036000000000000004,41700000000.0,-0.0027,179710000000.0,-0.0341,36670000000.0,-0.1542,-106500000000.0,0.47,0.16690000000000002,0.1168,296500000000.0,0.484,-0.1107,-0.079,-0.205,-0.37939999999999996,-1.482,-0.2147,-0.414,-1.436,-0.42700000000000005,0.518,0.7189,-0.017,-0.32899999999999996,0.603,-0.359,,-0.09480000000000001,-0.0159,-0.0565,-0.0027,-2.1,0.1,,-0.076,
STNG,0.032,54830000000.0,-0.0353,726670000000.0,0.0,45390000000.0,0.045599999999999995,-16300000000.0,0.532,0.1537,-0.13699999999999998,762700000000.0,0.8220000000000001,-0.0034000000000000002,-0.08800000000000001,,-0.5459,,-0.6734,-0.184,0.025,-0.6823,0.598,0.18760000000000002,1.296,0.43200000000000005,,,,0.0406,0.011200000000000002,-0.36469999999999997,-0.029500000000000002,-0.2735,,1850000000.0,0.155,0.0311
PLX,0.1766,32439999999.999996,0.0799,118420000000.0,0.0113,18660000000.0,-0.044500000000000005,,0.1073,0.0263,-0.1268,64620000000.00001,0.667,,0.6743000000000001,,0.7633,,0.1128,,,-0.24969999999999998,,1.1471,-0.105,,,,,0.0269,0.013999999999999999,0.08070000000000001,0.0414,4.195,0.25,,,
BBBY,0.025,123700000000.0,0.0436,1580000000.0,0.0129,118740000000.0,0.029500000000000002,-588000000000.0,,0.5841,0.2764,9890000000.0,-3.8310000000000004,-0.042699999999999995,1.5119999999999998,-0.069,0.25730000000000003,-0.312,-0.27399999999999997,-0.244,-0.16399999999999998,-0.294,0.304,2.6618,-0.49200000000000005,-0.076,0.04,-0.055,,0.0351,0.1183,0.2004,-0.0134,0.934,0.65,10470000000.0,-0.012,0.0541
EFOI,0.013000000000000001,3190000000.0,0.0335,26270000000.0,4.2683,2720000000.0,-0.1595,-7100000000.0,0.188,0.142,0.1797,13600000000.0,0.21100000000000002,0.5468999999999999,3.9292000000000002,-0.561,2.6989,-1.695,2.3855,-0.02,-0.941,-0.18350000000000002,0.321,8.9257,0.065,-0.314,-0.488,-0.526,,-0.0406,0.1456,0.9523999999999999,0.024300000000000002,0.623,0.35,,-0.11,
CS,0.031,2470000000.0,-0.0074,26380000000.0,0.0,2380000000.0,-0.042199999999999994,4620000000.0,0.024,0.0019,0.0574,19330000000.0,0.718,-0.0754,0.5392,0.005,-0.16219999999999998,0.091,-0.1989,0.062,0.018000000000000002,-0.2369,,0.6653,-0.365,0.313,0.282,0.239,0.133,-0.0259,-0.0195,-0.0012,-0.0273,0.1759,0.151,2490000000.0,0.012,0.0131
GORO,0.021,69990000000.0,-0.0341,265329999999.99997,-0.006,67769999999.99999,-0.11960000000000001,-1800000000.0,0.433,0.048799999999999996,-0.0027,128500000000.0,-0.428,-0.0131,0.5593,-0.009000000000000001,0.0166,-0.011000000000000001,-0.3357,-0.198,0.04,-0.4103,0.11900000000000001,0.8218000000000001,-0.282,0.018000000000000002,-1.9080000000000001,-0.013999999999999999,,-0.0695,-0.1252,-0.1399,-0.0134,3.0,,1250000000.0,0.032,0.0109
RIOT,0.035,34530000000.0,0.0481,139600000000.0,-0.0268,32880000000.000004,-0.1734,-20100000000.0,0.065,0.226,0.44549999999999995,7300000000.0,0.764,-0.20329999999999998,3.3275,-0.617,0.5327000000000001,-0.6970000000000001,1.7231999999999998,0.18899999999999997,-0.303,-0.33409999999999995,0.19,4.9687,-0.24,,-2.838,,,-0.0716,-0.021,0.6004999999999999,0.0167,,0.2,9250000000.0,1.101,
PBI,0.002,171480000000.0,0.08929999999999999,952190000000.0,0.0241,163210000000.0,-0.032799999999999996,-205500000000.0,0.813,0.1435,1.1494,3260000000.0,-0.705,-0.0196,1.5734000000000001,-0.006999999999999999,0.2867,-0.397,0.3921,-0.312,0.048,-0.2165,0.369,2.3593,0.062,-0.04,-1.011,-0.012,,0.0105,0.19219999999999998,0.5927,0.0036,1.1207,,3560000000.0,-0.035,0.035699999999999996
GNW,0.008,505400000000.0,-0.1159,1850000000.0,0.0,499560000000.0,0.20149999999999998,177000000000.0,0.609,0.0276,0.22390000000000002,8029999999.999999,-0.716,-0.0382,0.0123,-0.005,-0.2596,-0.035,-0.2545,0.183,0.043,-0.3347,,0.754,0.07200000000000001,0.066,-0.444,-0.063,,0.0464,0.257,-0.0405,0.0649,1.158,0.05,6070000000.0,-0.015,
PBR,0.39799999999999996,6520000000.0,-0.0085,53810000000.0,0.0,4190000000.0000005,-0.0364,-8146000000000.0,0.18100000000000002,0.0070999999999999995,-0.023799999999999998,53600000000.0,0.32899999999999996,0.040999999999999995,0.6928,-0.035,-0.4314,-0.126,-0.4849,0.27699999999999997,0.10099999999999999,-0.5094,0.32799999999999996,1.0473999999999999,-0.299,-0.027999999999999997,-1.146,-0.11900000000000001,,-0.027000000000000003,-0.0526,-0.1728,-0.0431,2.468,,19290000000.0,-0.022000000000000002,0.0426
CHCI,0.040999999999999995,8060000000.000001,0.013300000000000001,18540000000.0,-0.056600000000000004,2180000000.0,-0.29410000000000003,2300000000.0,0.03,0.0097,-0.2375,29200000000.0,-0.433,0.0339,0.4902,0.11699999999999999,0.12869999999999998,1.285,0.1653,0.159,0.264,-0.6358,0.204,1.1509,0.226,0.114,,0.077,0.0,-0.1013,-0.19899999999999998,0.008,-0.0044,,0.1,,-0.12,
NAVB,0.31,22760000000.0,0.05,79590000000.0,0.0006,18110000000.0,-0.1009,-10900000000.0,0.057999999999999996,0.0125,-0.2202,800000000.0,0.599,0.5939,2.7692,-2.125,2.2415000000000003,6.671,1.3333000000000002,0.308,8.433,-0.4512,0.998,3.9,0.0,,0.562,,,-0.0008,-0.20420000000000002,0.41859999999999997,0.0538,0.302,,,-0.363,
DB,0.027000000000000003,2109999999.9999998,-0.0184,19140000000.0,0.0,1920000000.0,-0.0472,-3147000000000.0,0.3503,0.0286,-0.0141,25750000000.0,0.617,,0.5781000000000001,-0.002,0.1264,-0.043,0.1684,-0.34,0.04,-0.1855,,0.8216,-0.34600000000000003,0.526,0.976,-0.122,,-0.0387,-0.046,0.083,-0.016200000000000003,1.976,0.13470000000000001,3730000000.0,0.001,
BRFS,0.017,809610000000.0,0.023700000000000002,3220000000.0,0.0,804400000000.0,0.0319,260200000000.0,0.107,0.0034999999999999996,-0.0892,6730000000.0,1.579,-0.0344,0.4058,0.027000000000000003,-0.5713,0.174,-0.5539999999999999,-0.094,0.114,-0.6033,0.243,0.7093,0.092,0.084,0.612,0.034,0.0,0.0271,-0.0007000000000000001,-0.23800000000000002,-0.0583,0.2808,-0.11199999999999999,2730000000.0,0.028999999999999998,
CRNT,0.217,81010000000.0,0.14150000000000001,199070000000.0,0.0,61430000000.0,-0.0359,-16300000000.0,0.12300000000000001,0.0083,0.1635,261700000000.0,-1.103,-0.14859999999999998,0.8332999999999999,-0.055999999999999994,-0.1449,-0.10400000000000001,0.1524,0.526,0.027999999999999997,-0.2414,0.292,1.4444,-0.145,-0.036000000000000004,-8.27,-0.062,,0.0647,-0.0033,0.1598,0.0040999999999999995,1.571,0.15,,-0.051,
THMO,0.121,6320000000.0,0.0167,24820000000.0,0.0,3730000000.0,0.1128,-17400000000.0,0.042,0.061799999999999994,-0.37070000000000003,11200000000.0,0.8440000000000001,0.4167,0.5145000000000001,-0.985,-0.2843,-5.122999999999999,-0.1705,0.461,-1.052,-0.7426,0.12,1.2393,-0.488,-0.965,-1.188,,,-0.0438,-0.1859,-0.27140000000000003,0.022400000000000003,1.537,,,-0.04,
CAAS,0.6286999999999999,31170000000.0,-0.0388,92580000000.0,0.0,11880000000.0,0.20149999999999998,1900000000.0,0.032,0.0024,0.25780000000000003,373200000000.0,3.215,-0.0033,1.0295999999999998,0.003,0.4311,0.006999999999999999,0.0222,-0.228,0.013000000000000001,-0.226,0.142,1.2595999999999998,-0.213,-0.005,-2.69,0.005,0.0,0.11470000000000001,0.1445,0.2846,0.0062,11.75,0.1,,-0.016,
BLU,0.033,60330000000.0,0.047400000000000005,149370000000.0,0.0,42450000000.0,-0.0795,-35100000000.0,0.5421,0.0432,-0.7668,20000000.0,-1.689,-0.0004,-0.6966,-0.327,-0.6694,-0.348,-0.6803,-0.377,,-0.7979999999999999,,0.1198,-0.33299999999999996,,-0.038,,,-0.01,-0.0489,-0.6745,0.0167,,,4500000000.0,,
GENE,0.865,13770000000.0,-0.0158,50280000000.0,0.0,11390000000.0,-0.0858,-4400000000.0,0.016,0.008100000000000001,0.7762,,-0.096,0.3177,1.391,-1.4369999999999998,0.8195,-2.079,0.8743000000000001,0.49700000000000005,,-0.6379,,1.6486,0.318,,0.415,,,-0.047,-0.0353,0.3126,-0.026099999999999998,,,7770000000.0,,
GURE,0.4288,9520000000.0,0.0,48080000000.0,-0.0038,5440000000.0,-0.07519999999999999,-25900000000.0,0.063,0.001,-0.131,10500000000.0,0.635,-0.0275,0.6364,-0.094,0.26,-0.1,0.9761,-0.262,-0.098,-0.2143,0.622,1.2395,-0.1,,-2.019,,,-0.0189,-0.10099999999999999,0.1679,0.0182,,0.19,,-0.37799999999999995,
EDSA,0.057999999999999996,8860000000.0,0.0431,78640000000.0,0.0181,5270000000.0,0.0705,-5300000000.0,0.23199999999999998,0.0199,0.3186,700000000.0,0.948,0.0051,3.3,-0.775,0.029300000000000003,-0.975,0.8878,0.589,,-0.5948,0.8420000000000001,3.8987,218.97,,0.335,,,0.031200000000000002,0.1365,0.8514,0.048799999999999996,-0.732,,1040000000.0,0.02,
