ticker,52W High,52W Low,52WeekChange,Avg Volume,Change,EPS Q/Q,EPS next 5Y,EPS next Y,EPS past 5Y,EPS this Y,Gross Margin,Income,Insider Own,Insider Trans,Inst Own,Inst Trans,Market Cap,Oper. Margin,Perf Half Y,Perf Month,Perf Quarter,Perf Week,Perf YTD,Perf Year,Profit Margin,ROA,ROE,ROI,SMA20,SMA200,SMA50,Sales,Sales Q/Q,Sales past 5Y,SandP52WeekChange,Short Float,Shs Float,Shs Outstand,ask,beta,bid,bookValue,dayHigh,dayLow,enterpriseToEbitda,enterpriseToRevenue,fiftyDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,forwardEps,forwardPE,heldPercentInsiders,heldPercentInstitutions,open,pegRatio,previousClose,priceToBook,priceToSalesTrailing12Months,profitMargins,regularMarketDayHigh,regularMarketDayLow,regularMarketOpen,regularMarketPreviousClose,regularMarketPrice,sharesPercentSharesOut,shortPercentOfFloat,shortRatio,trailingEps,twoHundredDayAverage,ATR,Beta,Book/sh,Cash/sh,Current Ratio,Debt/Eq,Dividend,Dividend %,EPS (ttm),EPS next Q,Earnings,Employees,Forward P/E,Index,LT Debt/Eq,P/B,P/C,P/E,P/FCF,P/S,PEG,Payout,Prev Close,Price,Quick Ratio,RSI (14),Recom,Rel Volume,Short Ratio,Target Price,Volume
PLAY,-0.7106999999999999,2.0662000000000003,-0.532869,6800000000.0,-0.2613,-2.385,0.0458,1.1059999999999999,0.7020000000000001,0.003,0.8270000000000001,14300000000.0,0.016,-0.12210000000000001,0.8690000000000001,0.2047,988820000000.0,-0.085,2.9251,0.33020000000000005,0.177,0.0366,-0.5241,-0.5284,-0.067,-0.031,-0.40299999999999997,0.14800000000000002,-0.1598,-0.3845,-0.0394,1150000000.0,-0.853,0.127,0.12594831,0.3283,41740000000.0,47110000000.0,14.15,1.685061,14.14,5.236,17.37,13.01,15.284,2.359,15.587857,48.8,4.605,0.25,56.48,0.0090499995,0.79702,16.42,-1.08,19.115,2.6967149,0.58391804,0.0124,17.37,13.01,16.42,19.115,16.42,0.2888,0.35459998,2.48,0.434,14.421762,1.37,1.81,5.31,4.76,0.9,2.98,,,-1.8,-1.04,,15908.0,185.06,,2.92,3.03,3.38,,,0.88,,,16.04,16.1,0.8,49.65,2.5,0.32,1.71,19.64,
SALM,-0.6107,0.5692,-0.3770492,1870000000.0,-0.10529999999999999,0.314,0.07,0.991,-0.47600000000000003,-7.615,0.17,-82200000000.0,0.225,0.1015,0.15,-0.24719999999999998,22450000000.0,-0.127,0.4436,-0.05,-0.2349,0.2526,-0.20829999999999999,-0.3871,-0.34299999999999997,-0.14800000000000002,-0.506,-0.025,-0.0398,-0.1582,-0.24309999999999998,239900000000.0,-0.182,-0.01,0.12594831,0.06709999999999999,11120000000.0,26680000000.0,1.03,1.561872,1.02,4.927,1.09,1.01,13.119,1.286,1.2685714,2.62,0.65,-0.02,,0.47557,0.22447,1.08,-0.08,1.14,0.20702252,0.11346591,-0.34283,1.09,1.01,1.08,1.14,1.08,0.027999999,0.0643,0.76,-3.084,1.1141007,0.13,1.6,4.93,0.72,0.8,1.77,,,-3.08,-0.01,,1133.0,,,1.62,0.2,1.36,,0.87,0.11,,,1.05,0.98,0.7,45.85,2.0,0.45,0.63,,
SBBP,-0.5184000000000001,0.5594,0.021897793,,-0.2036,-1.089,0.2,0.19699999999999998,-0.16699999999999998,-2.425,0.87,-52700000000.0,0.013999999999999999,0.0,0.691,0.0553,159320000000.0,,0.7834,-0.2784,-0.20679999999999998,-0.0070999999999999995,0.3397,0.0108,,-0.48,-0.809,-0.9540000000000001,-0.3375,-0.23670000000000002,-0.3771,25700000000.0,0.27899999999999997,,0.12594831,0.0176,47020000000.0,54300000000.0,2.26,4.685061,2.24,0.881,2.3,2.08,-1.821,3.385,3.5677142,4.63,1.43,-0.49,-4.55102,0.1091,0.68151003,2.12,-0.22,2.8,2.5312147,4.712093,-2.05023,2.3,2.08,2.12,2.8,2.12,0.0152,0.0177,1.55,-1.053,3.0942445,0.17,1.72,0.88,0.9,3.4,0.15,,,-0.97,-0.14,,71.0,,,0.14,2.57,2.51,,,5.84,,,2.17,2.26,3.3,37.39,1.4,0.43,1.53,,
XONE,-0.2084,2.7662,0.66300774,,-0.1175,-0.051,0.46490000000000004,0.156,0.094,-0.182,0.309,-14500000000.0,0.019,0.1724,0.45799999999999996,0.2836,252550000000.0,-0.257,2.3518,0.515,0.6117,-0.06480000000000001,1.0308,0.6851999999999999,-0.27399999999999997,-0.193,-0.31,-0.293,0.0556,0.6467,0.2636,52900000000.0,-0.275,0.039,0.12594831,0.16699999999999998,11820000000.0,16460000000.0,13.61,2.429765,13.36,2.648,14.8,13.3,-23.332,4.724,11.369429,16.89,3.55,-0.65,-20.569231,0.31117,0.35793,14.76,-0.42,15.15,5.0490937,4.7884817,-0.27374,14.8,13.3,14.76,15.15,14.76,0.115,0.2049,5.33,-0.89,8.535899,1.02,2.1,2.7,1.01,1.8,0.08,,,-0.88,-0.2,,271.0,,,0.05,4.97,13.33,,,4.97,,,12.97,13.43,1.0,57.78,2.0,0.98,5.3,14.33,
ACOR,-0.8618000000000001,0.2268,-0.8338109,2100000000.0,-0.1072,0.369,0.29,-0.122,0.16449999999999998,0.047,0.83,-221800000000.0,0.0149,0.0,0.612,-0.38020000000000004,29280000000.0,,-0.3172,-0.045899999999999996,-0.3232,0.2278,-0.7155,-0.8365,,-0.281,-0.746,-0.48200000000000004,-0.0091,-0.5503,-0.18420000000000003,159900000000.0,-0.32899999999999996,-0.13699999999999998,0.121969104,0.23309999999999997,47180000000.0,47710000000.0,0.5185,1.462095,0.5179,6.098,0.5998,0.516,-3.388,1.304,0.5882857,3.75,0.42,-1.84,-0.28815216,0.0149300005,1.16935,0.5994,-0.01,0.5804,0.08694654,0.15902022,-1.38662,0.5998,0.516,0.5994,0.5804,0.5994,0.2292,0.2603,5.76,-4.662,0.8067143,0.08,1.2,6.1,1.48,1.1,0.77,,,-4.67,-0.31,,344.0,,,0.54,0.12,0.5,,,0.2,,,0.64,0.74,0.9,66.99,3.0,1.94,2.55,,
ISR,-0.41490000000000005,1.1572,1.108108,,-0.2018,0.517,,0.0,0.133,0.368,0.529,-3400000000.0,0.0085,0.0,0.105,-0.021400000000000002,53150000000.0,-0.371,0.4127,0.039,0.22190000000000001,0.2207,0.2444,1.0966,-0.361,-0.359,-0.506,-0.682,-0.0634,-0.08929999999999999,-0.07490000000000001,9300000000.0,0.526,0.11599999999999999,0.121969104,0.0216,67069999999.99999,67560000000.0,0.621,1.910256,0.6201,0.086,0.6405,0.6116,-12.803,4.426,0.67285717,1.06,0.29,0.01,62.010002,0.00852,0.06905,0.64,,0.777,7.210465,4.5673347,-0.35957,0.6405,0.6116,0.64,0.777,0.64,0.0214,0.0215,3.73,-0.05,0.6477857,0.04,2.03,0.08,,3.5,0.0,,,-0.05,-0.02,,53.0,,,0.0,7.12,,,,4.06,,,0.57,0.57,3.1,42.42,2.0,0.54,4.13,,
MOXC,-0.4215,2.98,0.15979373,1200000000.0,-0.11560000000000001,0.22,,,0.157,1.0290000000000001,,400000000.0,0.5816,0.0,0.001,0.32409999999999994,36770000000.0,0.441,1.3437999999999999,0.5517,1.3196,-0.0044,0.0664,0.3235,0.349,0.13699999999999998,1.095,-0.883,-0.0817,0.4079,0.2641,600000000.0,,0.45899999999999996,0.121969104,0.09449999999999999,7410000000.0,16190000000.000002,,2.707915,1.99,0.009,2.28,1.9,,57.712,1.8148285,3.44,0.5,,,0.58163,0.00014999999,2.28,,2.25,222.22223,51.73491,0.69843,2.28,1.9,2.28,2.25,2.28,0.0433,0.0753,0.22,0.027,1.12435,0.2,3.02,0.01,0.02,1.3,3.0,,,0.03,,,9.0,,,0.0,122.0,51.61,45.19,,34.4,,0.0,1.21,1.22,1.3,34.84,,0.08,0.11,,
OAS,-0.8939,0.8545,-0.86616164,21650000000.0,-0.1674,-3.156,0.1011,-0.258,-0.158,-2.7439999999999998,0.602,-4459900000000.0,0.015,0.0,0.534,-0.3411,187610000000.0,,0.2433,-0.22219999999999998,-0.5184000000000001,0.3042,-0.836,-0.8693000000000001,,-0.863,-3.0180000000000002,0.03,-0.17629999999999998,-0.6401,-0.3014,1520000000.0,-0.6859999999999999,0.083,0.121969104,0.25079999999999997,295020000000.0,317630000000.0,0.4431,3.72408,0.4433,-2.365,0.49,0.4284,3.371,2.081,0.6111429,4.1,0.24,-0.19,-2.3626318,0.019129999,1.02995,0.4688,-0.76,0.5346,,0.10007097,,0.49,0.4284,0.4688,0.5346,0.4688,0.2305,0.368,3.97,-14.115,0.64021426,0.06,3.79,-2.39,0.19,1.2,,,,-14.08,-0.07,,609.0,,,,,0.8,,0.22,0.04,,,0.17,0.16,1.1,20.72,3.7,2.58,3.05,,
OMP,-0.6035,1.675,-0.45132208,,-0.1796,-0.578,0.2165,6.757999999999999,,0.672,0.9329999999999999,6600000000.0,0.461,0.0,0.125,-0.2391,312150000000.0,0.308,1.7919999999999998,-0.0022,-0.0318,0.012199999999999999,-0.4497,-0.435,0.017,0.006,0.027999999999999997,0.31,-0.1999,-0.2593,-0.17370000000000002,393600000000.0,-0.342,,0.121969104,0.0336,10810000000.0,20050000000.0,7.5,2.520751,7.48,5.72,9.08,7.42,5.093,2.722,9.475572,18.89,2.8,1.9,3.9526842,0.46102002,0.19683,9.08,-1.28,9.13,1.3129545,0.65339684,0.02262,9.08,7.42,9.08,9.13,9.08,0.0107,0.0336,1.41,0.255,7.6410356,0.63,,9.65,0.79,1.2,0.0,2.16,0.3,0.33,0.42,,,3.79,,2.52,0.75,9.06,21.75,2.43,0.62,1.0,6.282,7.29,7.2,1.1,40.23,3.4,0.28,1.89,11.8,
PED,-0.5579999999999999,0.6572,-0.21084338,1890000000.0,-0.1565,0.24,,,0.54,-1.046,0.44299999999999995,-12600000000.0,0.125,-0.0034000000000000002,0.01,0.5401,96380000000.0,,0.5631,0.6578,0.5595,0.33630000000000004,-0.2108,-0.1863,,-0.11,-0.122,-0.09699999999999999,0.0253,0.0216,0.19219999999999998,10800000000.0,-0.8290000000000001,0.21899999999999997,0.121969104,0.24600000000000002,8090000000.0,72130000000.0,1.11,1.405797,1.1,1.388,1.3,1.1,-35.651,5.525,0.96702856,2.5,0.667,,,0.88272005,0.00612,1.26,,1.31,0.80684435,6.9931035,-1.16845,1.3,1.1,1.26,1.31,1.26,0.0276,0.23030001,0.39,-0.189,0.88925713,0.22,1.42,1.39,0.16,2.7,0.0,,,-0.19,,,16.0,,,0.0,1.04,8.9,,,8.41,,,1.61,1.45,2.7,55.91,,0.29,0.18,,
RKDA,-0.5276,0.3618,-0.33962268,,-0.1051,-2.239,0.1496,0.315,0.15,-0.265,-0.688,-27600000000.0,0.001,0.0,0.10800000000000001,0.0754,39270000000.0,,0.306,0.0355,-0.15869999999999998,0.13269999999999998,-0.3613,-0.3881,,-0.789,-2.487,-3.67,0.0062,-0.2351,-0.09029999999999999,1400000000.0,0.5,-0.301,0.121969104,0.053399999999999996,9060000000.0,9330000000.0,3.14,-0.598662,3.13,1.206,3.39,3.1,-1.128,19.005,3.3304286,6.63,2.3,-1.22,-2.5491803,0.19036,0.13042,3.29,-0.13,3.5,2.5787728,23.802399,,3.39,3.1,3.29,3.5,3.29,0.0452,0.0509,2.43,-3.29,3.6131215,0.24,-0.66,1.3,1.45,3.1,0.26,,,-3.51,-0.54,,41.0,,,0.22,2.48,2.22,,,24.76,,,3.17,3.23,2.1,53.08,1.5,0.74,2.03,,
ADAP,-0.30519999999999997,12.1312,5.3212123,,-0.1074,0.444,0.01,-0.077,-0.46399999999999997,-0.332,,-126700000000.0,0.001,-0.8066,0.8320000000000001,0.35340000000000005,1480000000.0,,2.3132,0.0604,-0.025099999999999997,-0.011699999999999999,6.7583,4.2599,,-0.42700000000000005,-0.586,-1.133,0.0663,0.6620999999999999,0.0643,2200000000.0,1.5,-0.303,0.10953009,0.2898,11200000000.0,137120000000.0,9.35,2.070234,9.31,2.636,10.24,9.3,-6.799,373.577,8.612942,13.4,0.709,-0.98,-9.5,0.00204,0.50738,10.24,-11.81,10.43,3.5318668,646.0631,,10.24,9.3,10.24,10.43,10.24,0.021,,4.71,-1.077,6.848261,0.66,2.35,2.97,2.6,11.9,0.0,,,-1.1,-0.25,,400.0,,,0.0,2.76,3.16,,,602.39,,,8.14,8.21,11.9,48.18,2.4,0.48,6.85,12.67,
AGRX,-0.2844,8.742899999999999,2.3333333,1590000000.0,-0.1026,-0.5589999999999999,,0.281,0.23199999999999998,0.34700000000000003,,-29200000000.0,0.009000000000000001,0.0,0.508,0.1524,289030000000.0,,1.1582,0.15990000000000001,0.1882,-0.0882,0.364,1.8898,,-0.395,-0.46799999999999997,,0.0452,0.25489999999999996,0.19260000000000002,,,,0.10953009,0.0694,67019999999.99999,87220000000.0,3.45,1.492753,3.43,0.926,3.84,3.325,-8.741,,3.0327942,4.765,0.35,-0.46,-7.4130435,0.0069,0.3886,3.81,,3.8,3.6825056,,,3.84,3.325,3.81,3.8,3.81,0.0533,0.0657,3.48,-0.416,2.6056883,0.23,1.4,0.93,1.0,13.7,0.0,,,-0.41,-0.18,,15.0,,,0.2,3.49,3.24,,,,,,3.15,3.25,13.7,55.53,1.6,0.52,3.23,,
ALEC,-0.6524,0.0461,-0.2629649,,-0.11230000000000001,-0.585,-0.131,-0.07,,-1.25,,-147600000000.0,0.01,-0.5364,0.7959999999999999,0.0285,992080000000.0,,-0.4754,-0.0385,-0.5864,-0.0883,-0.2751,-0.373,,-0.28600000000000003,-0.509,-0.588,-0.0401,-0.4603,-0.2202,19000000000.0,-0.536,,0.10953009,0.1275,65050000000.0,78420000000.0,13.17,,12.52,4.484,13.9,12.43,-3.833,30.123,13.466764,35.93,11.94,-2.43,-5.1399174,0.17399,0.62319,13.81,0.47,14.07,2.7854593,52.11134,,13.9,12.43,13.81,14.07,13.81,0.1046,0.18190001,9.4,-2.044,22.949856,0.69,,4.53,6.28,7.7,0.0,,,-2.03,-0.55,,153.0,,,0.0,2.23,1.61,,,42.72,,,10.29,10.12,7.7,33.43,1.6,0.76,8.33,,
AUTO,-0.4757,5.26,0.31021893,,-0.1281,0.723,0.25,0.627,-0.423,0.617,0.23600000000000002,-10400000000.0,0.2636,0.0,0.18,-0.1597,41250000000.0,-0.09699999999999999,3.6029,-0.06849999999999999,1.6752,-0.1057,0.2672,0.20379999999999998,-0.107,-0.242,-0.524,-0.619,-0.1979,0.6844,0.203,96700000000.0,-0.373,0.013999999999999999,0.10953009,0.11470000000000001,9820000000.0,13150000000.0,3.4,2.352285,3.13,1.269,3.4,3.1,-12.794,0.56,3.170294,5.97,0.5,-0.22,-14.227273,0.26361,0.21427,3.4,-0.24,3.59,2.466509,0.42536163,-0.107,3.4,3.1,3.4,3.59,3.4,0.0857,0.1348,0.72,-0.792,1.6338406,0.41,2.56,1.27,,1.4,0.51,,,-0.79,-0.1,,171.0,,,0.05,2.94,,,,0.53,,,3.5,3.74,1.4,58.4,1.7,0.59,0.9,,
BRY,-0.6988,0.9396,-0.6187322,,-0.1241,-3.0780000000000003,0.15,-1.695,,-0.121,0.6829999999999999,-134500000000.0,0.006999999999999999,1.5448,0.966,-0.0163,280560000000.0,-0.193,0.5021,-0.1018,-0.3037,-0.0759,-0.6257,-0.6556000000000001,-0.196,-0.083,-0.149,0.057,-0.0774,-0.3197,-0.18239999999999998,685500000000.0,-0.8029999999999999,,0.10953009,0.0165,79020000000.0,79800000000.0,3.63,915.66705,3.52,9.885,3.9,3.5,1.943,1.283,4.087059,11.72,1.82,-0.41,-8.609756,0.00921,1.01934,3.9,0.45,4.03,0.35710672,0.5430698,-0.26042998,3.9,3.5,3.9,4.03,3.9,0.0163,0.024,4.82,-1.678,3.928913,0.28,,9.89,0.0,1.7,0.0,,,-1.7,0.18,,355.0,,,0.5,0.34,,,1.29,0.37,,,3.63,3.36,1.5,44.92,2.6,0.63,4.45,,
CDEV,-0.8781,1.7730000000000001,-0.85110664,10500000000.0,-0.1188,-0.47700000000000004,,0.907,-0.304,-0.922,0.75,-536299999999.99994,0.036000000000000004,2.8298,0.703,-0.2711,170020000000.0,-0.677,0.1444,-0.1476,-0.3847,0.138,-0.8588,-0.8701000000000001,-0.698,-0.12300000000000001,-0.18,0.017,-0.023700000000000002,-0.611,-0.1664,768800000000.0,-0.8029999999999999,0.483,0.10953009,0.09539999999999998,175580000000.0,277130000000.0,0.66,6.784357,0.6502,10.04,0.7124,0.6427,3.32,1.624,0.7497059,5.35,0.235,-0.21,-3.1057143,0.01972,1.07076,0.6904,0.01,0.7401,0.06496016,0.23697646,-0.698,0.7124,0.6427,0.6904,0.7401,0.6904,0.0602,0.1073,2.57,-1.96,0.8021377,0.07,6.71,9.87,0.03,0.5,0.4,,,-1.95,-0.21,,195.0,,,0.4,0.07,25.17,,0.5,0.24,,,0.71,0.68,0.5,51.9,3.2,0.69,1.99,,
CDOR,-0.7365999999999999,0.0687,-0.62342346,,-0.2943,-3.425,0.15,0.637,0.583,-2.2030000000000003,0.27399999999999997,-13600000000.0,0.022000000000000002,0.0,0.56,-0.051399999999999994,34870000000.0,-0.045,-0.4914,-0.3356,-0.2926,-0.3171,-0.7328,-0.7340000000000001,-0.289,-0.052000000000000005,-0.163,0.027000000000000003,-0.32439999999999997,-0.5376,-0.2978,47000000000.0,-0.7040000000000001,0.008,0.10953009,0.0038,5440000000.0,11960000000.0,2.97,2.308807,2.94,6.362,4.15,2.71,30.64,5.131,4.372353,11.2,2.71,-0.53,-5.566038,0.30508,0.56112,4.15,-0.19,4.18,0.46369067,0.79481804,-0.27938998,4.15,2.71,4.15,4.18,4.15,0.0017,0.0038,1.26,-1.151,4.3451447,0.24,2.7,6.38,0.31,,2.36,0.78,0.32899999999999996,-1.14,-0.4,,14.0,,,2.36,0.37,7.7,,12.39,0.61,,,2.32,2.37,,26.57,3.0,0.18,0.44,,
CENX,-0.2948,1.7457,0.26547456,1250000000.0,-0.1315,-0.289,,0.9390000000000001,-0.22,-0.204,-0.009000000000000001,-55100000000.0,0.013999999999999999,-0.25920000000000004,0.522,-0.0171,726690000000.0,-0.034,1.5205000000000002,-0.1527,0.1463,-0.2398,0.0632,0.1128,-0.032,-0.036000000000000004,-0.08199999999999999,-0.066,-0.17059999999999997,0.2108,-0.1231,1700000000.0,-0.15,-0.01,0.10953009,0.053099999999999994,50310000000.0,89500000000.0,7.95,1.933667,7.94,7.249,8.82,7.93,47.273,0.644,9.793235,11.33,2.91,-0.05,-159.79999,0.43978,0.56815,8.79,-0.14,9.2,1.102221,0.42850512,-0.032479998,8.82,7.93,8.79,9.2,8.79,0.0298,0.053200003,1.96,-0.617,6.573913,0.55,2.26,7.25,2.0,2.1,0.58,,,-0.62,-0.63,,2079.0,,,0.47,1.1,3.98,,10.05,0.41,,,7.59,7.97,1.0,47.0,3.0,1.2,2.74,7.0,
CHEF,-0.6448,3.1056,-0.5747184,1040000000.0,-0.1421,-3.1910000000000003,0.212,1.131,0.071,0.15,0.249,-19100000000.0,0.136,0.0,0.787,0.2486,570610000000.0,-0.01,1.1689,0.0143,-0.0159,-0.1482,-0.6175999999999999,-0.6399,-0.013999999999999999,-0.019,-0.055999999999999994,0.059000000000000004,-0.095,-0.3072,0.015,1400000000.0,-0.513,0.138,0.10953009,0.1643,32740000000.000004,35760000000.0,15.19,,14.61,10.247,16.63,14.57,28.248,0.688,15.212059,40.88,3.55,0.2,72.875,0.16153,0.81821,16.63,-0.54,16.99,1.4223676,0.39369187,-0.01365,16.63,14.57,16.63,16.99,16.63,0.1424,0.23200001,5.25,-0.614,13.946159,1.0,2.03,10.83,5.41,3.5,1.04,,,-0.55,-0.31,,2447.0,78.75,,1.03,1.45,2.91,,9.99,0.42,,,15.65,15.75,2.8,53.9,2.3,0.89,5.72,19.29,
CNR,-0.2165,2.0197,0.42904854,,-0.10400000000000001,1.6269999999999998,0.363,1.2429999999999999,-0.20199999999999999,0.8270000000000001,0.22899999999999998,-488500000000.0,0.015,0.0669,0.907,-0.0102,998710000000.0,-0.059000000000000004,1.36,-0.08689999999999999,0.2805,-0.0254,-0.0987,0.2956,-0.10300000000000001,-0.08900000000000001,-0.755,0.051,-0.0545,0.1516,0.0641,4730000000.0,-0.54,0.256,0.10953009,0.040999999999999995,43450000000.0,125750000000.0,7.75,2.214604,7.5,3.023,8.26,7.59,7.65,0.942,7.9758825,9.79,2.54,0.61,12.5737705,0.02377,0.9258,8.26,-0.65,8.56,2.5372148,0.1949585,-0.10323,8.26,7.59,8.26,8.56,8.26,0.014199999,0.0418,2.41,-3.88,5.842826,0.58,2.32,3.01,4.01,2.6,9.53,,,-3.88,0.3,,20100.0,15.72,,9.46,3.17,2.38,,5.39,0.25,,,9.75,9.54,1.9,66.83,2.2,1.0,3.12,10.5,
CNTY,-0.4089,4.2376,-0.27227724,,-0.1003,,0.25,1.234,-0.22820000000000001,-6.7410000000000005,0.46399999999999997,-78100000000.0,0.012,2.2378,0.616,-0.0882,162830000000.0,-0.185,2.3062,-0.12269999999999999,0.1137,-0.1643,-0.3321,-0.35009999999999997,-0.32,-0.13,-0.573,-0.015,-0.1563,-0.0436,0.0048,243900000000.0,-0.311,0.127,0.10953009,0.055099999999999996,26830000000.0,29580000000.0,5.4,2.764214,5.29,3.31,5.75,5.29,20.271,2.631,5.8705883,8.95,1.01,0.45,11.755556,0.09174,0.72783995,5.55,-0.13,5.88,1.5981873,0.6461312,-0.32026002,5.75,5.29,5.55,5.88,5.55,0.05,0.0551,2.79,-2.652,4.408116,0.37,2.89,3.31,1.68,1.0,4.82,,,-2.65,0.07,,2786.0,10.41,,4.61,1.63,3.19,,,0.68,,,5.55,5.38,1.0,44.2,2.0,0.46,2.83,9.0,
CPLG,-0.5474,1.3119,-0.46685606,,-0.1048,-4.671,-0.1219,0.28800000000000003,-0.696,0.081,0.327,-294000000000.0,0.028999999999999998,0.0022,0.845,-0.0567,279570000000.0,-0.413,0.5508,-0.0935,0.2956,-0.0701,-0.5281,-0.5195000000000001,-0.488,,,-0.08,-0.08929999999999999,-0.1821,-0.0753,603000000000.0,-0.6709999999999999,-0.036000000000000004,0.10953009,0.029500000000000002,56440000000.0,56600000000.0,6.32,1.781871,4.97,15.481,5.46,5.04,25.919,1.848,5.612353,11.135,2.18,-2.96,-1.7027026,0.0336,0.89809996,5.46,0.11,5.63,0.32556036,0.5096526,-0.48756,5.46,5.04,5.46,5.63,5.46,0.0286,0.0427,5.83,-5.204,4.53471,0.31,,15.92,3.42,,1.08,0.8,0.1426,-5.22,-0.86,,30.0,,,1.08,0.35,1.64,,,0.53,,,5.73,5.61,,51.87,3.0,0.24,5.12,7.0,
CPS,-0.6854,1.1611,-0.6187649,,-0.1059,-1.95,-0.085,0.774,0.10400000000000001,-0.307,0.051,-319100000000.0,0.003,0.0104,0.9973000000000001,-0.0417,233330000000.0,-0.131,0.4208,-0.0877,0.06849999999999999,-0.0633,-0.5672,-0.6629999999999999,-0.13,-0.124,-0.418,0.07200000000000001,-0.1202,-0.17,0.0083,2460000000.0,-0.555,-0.009000000000000001,0.10953009,0.0953,16510000000.000002,16920000000.000002,15.51,2.349498,14.43,34.948,15.583,14.16,-94.854,0.419,15.538529,43.38,6.64,,-4.7833333,0.02268,0.99727994,15.44,0.16,16.05,0.41061005,0.10241238,-0.12883,15.583,14.16,15.44,16.05,15.44,0.093100004,0.11350001,7.34,-18.785,12.825797,1.0,2.48,34.9,24.67,1.9,1.76,,,-18.89,-1.64,,28000.0,,,1.66,0.47,0.67,,,0.11,,,16.76,16.5,1.7,61.66,3.0,0.73,6.73,,
DAC,-0.5221,1.508,-0.20786512,,-0.1106,-0.21100000000000002,0.03,-0.0111,0.7859999999999999,3.61,0.738,135300000000.00002,0.5870000000000001,0.0,0.368,-0.076,149660000000.0,0.43700000000000006,1.2155,0.20809999999999998,0.5832999999999999,0.0962,-0.317,-0.2834,0.304,0.051,0.153,0.08800000000000001,0.1783,0.18539999999999998,0.3527,445100000000.0,0.04,-0.040999999999999995,0.10953009,0.0504,13910000000.0,24570000000.0,6.3,1.410813,6.07,38.315,7.06,6.1,5.248,3.457,5.1770587,13.12,2.5,6.34,0.98895895,0.43706,0.39178002,7.06,0.35,7.05,0.1636435,0.34923607,0.30391002,7.06,6.1,7.06,7.05,7.06,0.028299998,0.085,2.68,6.452,4.295435,0.65,1.23,38.65,3.82,0.6,1.44,,,6.71,1.71,,1148.0,1.22,,1.31,0.22,2.2,1.25,1.4,0.42,0.42,0.0,8.95,8.41,0.6,64.35,2.0,2.06,3.84,8.13,
ENSV,-0.6415000000000001,0.8690000000000001,-0.35797662,4400000000.0,-0.1532,-0.754,0.2,0.5,-0.24100000000000002,-0.258,-0.051,-15500000000.0,0.16190000000000002,0.0,0.249,-0.10039999999999999,8300000000.000001,,0.5886,-0.068,-0.2867,0.12560000000000002,-0.2491,-0.48219999999999996,,,,-0.068,0.011399999999999999,-0.1416,-0.1381,23400000000.0,-0.667,-0.053,0.10953009,0.08039999999999999,45950000000.0,55350000000.0,0.144,2.136008,0.1398,-0.173,0.158,0.136,-6.636,1.983,0.15229411,0.39,0.075,-0.11,-1.2709091,0.16194001,0.33019,0.155,-0.04,0.1651,,0.3286097,-0.68117,0.158,0.136,0.155,0.1651,0.155,0.0672,0.0856,1.47,-0.287,0.159,0.02,2.27,-0.17,0.01,0.1,,,,-0.28,-0.06,,186.0,,,,,28.28,,,0.48,,,0.19,0.17,0.1,55.31,2.5,5.71,0.7,,
EXPR,-0.871,-0.031200000000000002,-0.67153287,2240000000.0,-0.1042,,,0.968,-0.384,-27.538,0.136,-406500000000.0,0.065,0.0,,-0.0333,56410000000.0,-0.31,-0.5236999999999999,-0.2682,-0.5577000000000001,-0.1681,-0.8347,-0.7040000000000001,-0.262,-0.221,-1.197,-0.41200000000000003,-0.19519999999999998,-0.6815000000000001,-0.2917,1550000000.0,-0.48,-0.013999999999999999,0.10953009,0.2305,62460000000.0,64650000000.00001,0.85,1.919175,0.82,2.296,0.95,0.805,-6.167,0.679,1.0717647,6.24,0.805,-0.12,-6.7083335,0.06917,1.0959201,0.93,,0.8986,0.35060975,0.033648025,-0.26208,0.95,0.805,0.93,0.8986,0.93,0.222,0.2696,7.49,-6.284,1.5923189,0.1,2.07,2.3,3.04,1.1,1.11,,,-6.33,-0.65,,14000.0,,,1.11,0.33,0.25,,,0.03,,,0.73,0.75,0.6,43.89,3.0,1.74,4.39,1.33,
FI,-0.6424,0.24100000000000002,-0.53241646,,-0.13449999999999998,-1.251,,0.19399999999999998,-0.247,-1.58,0.249,-312100000000.0,0.036000000000000004,-0.1818,0.52,0.0645,516730000000.0,-0.616,-0.10039999999999999,-0.1417,-0.0885,0.0049,-0.6015,-0.5896,-0.638,-0.321,-0.39,-0.292,-0.1153,-0.3009,-0.1175,489500000000.0,-0.447,-0.128,0.10953009,0.010700000000000001,155740000000.0,225850000000.0,2.07,1.289297,2.07,3.07,2.28,,14.901,0.583,2.424706,5.76,1.66,-0.25,-8.24,0.57050997,0.47906,2.28,0.13,2.38,0.6710098,0.9517858,-0.63765997,2.28,,2.28,2.38,2.28,0.0074,0.0108,3.27,-1.388,2.3288405,0.16,1.37,3.07,,3.8,0.0,,,-1.38,-0.08,,3100.0,,,0.0,0.56,,,43.54,0.77,,,1.83,1.73,3.1,40.28,2.6,0.79,1.81,,
